X,Y,Name,descriptio,timestamp,begin,end,altitudeMo,tessellate,extrude,visibility,drawOrder,icon,icon_url
-51.496022,-22.082948,"578","578<BR>CODIGOARTESP=160150003694<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=578<BR>LATITUDE1=-22,0829478587754<BR>LONGITUDE1=-51,4960216171242<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.504033,-22.077667,"579","579<BR>CODIGOARTESP=160150003705<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=579<BR>LATITUDE1=-22,0776665918677<BR>LONGITUDE1=-51,50403260393<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.5110977098557,-22.0730141155945,"580","580<BR>CODIGOARTESP=160150003716<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=580<BR>LATITUDE1=-22,0728479383127<BR>LONGITUDE1=-51,5113045286233<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.519419,-22.067506,"581","581<BR>CODIGOARTESP=160150003727<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=581<BR>LATITUDE1=-22,0675061591275<BR>LONGITUDE1=-51,5194188246931<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.527351,-22.062316,"582","582<BR>CODIGOARTESP=160150013425<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=582<BR>LATITUDE1=-22,0623164960997<BR>LONGITUDE1=-51,5273509317866<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.535078,-22.057151,"583","583<BR>CODIGOARTESP=160150013436<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=583<BR>LATITUDE1=-22,0571508968676<BR>LONGITUDE1=-51,5350779712454<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.543174,-22.051868,"584","584<BR>CODIGOARTESP=160150013447<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=584<BR>LATITUDE1=-22,0518683793709<BR>LONGITUDE1=-51,5431737782119<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.551643,-22.047178,"585","585<BR>CODIGOARTESP=160150013875<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=585<BR>LATITUDE1=-22,0471784526045<BR>LONGITUDE1=-51,5516428289118<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.560114,-22.042512,"586","586<BR>CODIGOARTESP=160150016676<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=586<BR>LATITUDE1=-22,0425119037293<BR>LONGITUDE1=-51,5601141974146<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.568362,-22.037897,"587","587<BR>CODIGOARTESP=160150013886<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=587<BR>LATITUDE1=-22,0378972058929<BR>LONGITUDE1=-51,5683619962321<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.5765,-22.033423,"588","588<BR>CODIGOARTESP=160150017069<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=588<BR>LATITUDE1=-22,0334225188434<BR>LONGITUDE1=-51,5764997531525<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.585001,-22.028676,"589","589<BR>CODIGOARTESP=160150013908<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=589<BR>LATITUDE1=-22,0286756389681<BR>LONGITUDE1=-51,5850010358296<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.59336,-22.024073,"590","590<BR>CODIGOARTESP=160150013919<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=590<BR>LATITUDE1=-22,0240729168187<BR>LONGITUDE1=-51,5933603587049<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.603189,-22.018587,"591","591<BR>CODIGOARTESP=160150013921<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=591<BR>LATITUDE1=-22,018586622427<BR>LONGITUDE1=-51,6031888785082<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.61013,-22.014804,"592","592<BR>CODIGOARTESP=160150013932<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=592<BR>LATITUDE1=-22,0148036740736<BR>LONGITUDE1=-51,6101296954547<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.618506,-22.010186,"593","593<BR>CODIGOARTESP=160150013954<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=593<BR>LATITUDE1=-22,0101855534408<BR>LONGITUDE1=-51,6185062435985<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.626804,-22.005553,"594","594<BR>CODIGOARTESP=160150013965<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=594<BR>LATITUDE1=-22,0055533065134<BR>LONGITUDE1=-51,6268044000239<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.634927,-22.001038,"595","595<BR>CODIGOARTESP=160150013976<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=595<BR>LATITUDE1=-22,0010375340748<BR>LONGITUDE1=-51,6349270276379<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.643498,-21.996311,"596","596<BR>CODIGOARTESP=160150013987<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=596<BR>LATITUDE1=-21,9963111557058<BR>LONGITUDE1=-51,6434975337219<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.651846,-21.991575,"597","597<BR>CODIGOARTESP=160150013998<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=597<BR>LATITUDE1=-21,9915748914781<BR>LONGITUDE1=-51,6518459990437<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.660228,-21.986957,"598","598<BR>CODIGOARTESP=160150014009<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=598<BR>LATITUDE1=-21,986957182152<BR>LONGITUDE1=-51,6602277522292<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.668455,-21.982549,"599","599<BR>CODIGOARTESP=160150014011<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=599<BR>LATITUDE1=-21,9825494410341<BR>LONGITUDE1=-51,6684549516017<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.676862,-21.977866,"600","600<BR>CODIGOARTESP=160150014022<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=600<BR>LATITUDE1=-21,9778655268254<BR>LONGITUDE1=-51,6768620710275<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.685195,-21.973212,"601","601<BR>CODIGOARTESP=160150014033<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=601<BR>LATITUDE1=-21,973211926501<BR>LONGITUDE1=-51,6851952405422<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.693702,-21.968494,"602","602<BR>CODIGOARTESP=160150014044<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=602<BR>LATITUDE1=-21,9684936447031<BR>LONGITUDE1=-51,693701543871<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.702058,-21.9638,"603","603<BR>CODIGOARTESP=160150014055<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=603<BR>LATITUDE1=-21,9638001285757<BR>LONGITUDE1=-51,7020580889279<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.710272,-21.95926,"604","604<BR>CODIGOARTESP=160150014066<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=604<BR>LATITUDE1=-21,9592600637697<BR>LONGITUDE1=-51,7102715225584<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.718077,-21.954952,"605","605<BR>CODIGOARTESP=160150014077<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=605<BR>LATITUDE1=-21,9549521027233<BR>LONGITUDE1=-51,7180772282568<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.726372,-21.950341,"606","606<BR>CODIGOARTESP=160150014088<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=606<BR>LATITUDE1=-21,9503405257716<BR>LONGITUDE1=-51,7263719491721<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.73473,-21.945745,"607","607<BR>CODIGOARTESP=160150014099<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=607<BR>LATITUDE1=-21,9457451274488<BR>LONGITUDE1=-51,7347304701305<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.743033,-21.941076,"608","608<BR>CODIGOARTESP=160150014101<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=608<BR>LATITUDE1=-21,9410759060222<BR>LONGITUDE1=-51,743033049871<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.751397,-21.936427,"609","609<BR>CODIGOARTESP=160150014112<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=609<BR>LATITUDE1=-21,9364265823262<BR>LONGITUDE1=-51,7513965404081<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.759578,-21.931874,"610","610<BR>CODIGOARTESP=160150014123<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=610<BR>LATITUDE1=-21,931874153128<BR>LONGITUDE1=-51,7595781887913<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.767812,-21.927309,"611","611<BR>CODIGOARTESP=160150004054<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=611<BR>LATITUDE1=-21,9273089394348<BR>LONGITUDE1=-51,7678124258204<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.776139,-21.922685,"612","612<BR>CODIGOARTESP=160150014134<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=612<BR>LATITUDE1=-21,9226849356251<BR>LONGITUDE1=-51,776139048383<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.784478,-21.91809,"613","613<BR>CODIGOARTESP=160150014145<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=613<BR>LATITUDE1=-21,918089681371<BR>LONGITUDE1=-51,7844777663424<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.792801,-21.913439,"614","614<BR>CODIGOARTESP=160150014156<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=614<BR>LATITUDE1=-21,9134394823829<BR>LONGITUDE1=-51,7928013408459<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.8011,-21.908791,"615","615<BR>CODIGOARTESP=160150014167<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=615<BR>LATITUDE1=-21,9087910034172<BR>LONGITUDE1=-51,8011000797972<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.809719,-21.904764,"616","616<BR>CODIGOARTESP=160150014178<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=616<BR>LATITUDE1=-21,9047640903545<BR>LONGITUDE1=-51,8097193355875<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.818845,-21.901596,"617","617<BR>CODIGOARTESP=160150014189<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=617<BR>LATITUDE1=-21,9015964960372<BR>LONGITUDE1=-51,818844785954<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.827884,-21.898498,"618","618<BR>CODIGOARTESP=160150014191<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=618<BR>LATITUDE1=-21,8984980764627<BR>LONGITUDE1=-51,8278839221423<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.836322,-21.895577,"619","619<BR>CODIGOARTESP=160150014202<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=619<BR>LATITUDE1=-21,8955773454503<BR>LONGITUDE1=-51,8363220761452<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.845996,-21.892197,"620","620<BR>CODIGOARTESP=160150014213<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=620<BR>LATITUDE1=-21,8921974321016<BR>LONGITUDE1=-51,8459959116988<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.855436,-21.888877,"621","621<BR>CODIGOARTESP=160150025913<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=621<BR>LATITUDE1=-21,8888765062014<BR>LONGITUDE1=-51,855435775022<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.864177,-21.885891,"622","622<BR>CODIGOARTESP=160150014235<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=622<BR>LATITUDE1=-21,8858912715599<BR>LONGITUDE1=-51,8641772948416<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.873255,-21.88282,"623","623<BR>CODIGOARTESP=160150026069<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=623<BR>LATITUDE1=-21,8828198829884<BR>LONGITUDE1=-51,8732549592895<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.882251,-21.879742,"624","624<BR>CODIGOARTESP=160150014257<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=624<BR>LATITUDE1=-21,8797419504264<BR>LONGITUDE1=-51,8822511048882<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.891335,-21.876597,"625","625<BR>CODIGOARTESP=160150014268<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=625<BR>LATITUDE1=-21,8765972115733<BR>LONGITUDE1=-51,8913346244708<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.900419,-21.873536,"626","626<BR>CODIGOARTESP=160150016698<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=626<BR>LATITUDE1=-21,8735360819995<BR>LONGITUDE1=-51,9004193106664<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.909523,-21.870369,"627","627<BR>CODIGOARTESP=160150014281<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=627<BR>LATITUDE1=-21,8703691578346<BR>LONGITUDE1=-51,9095227678276<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.91836,-21.867332,"628","628<BR>CODIGOARTESP=160150014292<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=628<BR>LATITUDE1=-21,8673322388742<BR>LONGITUDE1=-51,9183600853695<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.927949,-21.864274,"629","629<BR>CODIGOARTESP=160150014303<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=629<BR>LATITUDE1=-21,8642735309976<BR>LONGITUDE1=-51,9279491776521<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.937484,-21.86298,"630","630<BR>CODIGOARTESP=160150014314<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=630<BR>LATITUDE1=-21,8629799291222<BR>LONGITUDE1=-51,9374841236119<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.94558,-21.861854,"631","631<BR>CODIGOARTESP=160150016709<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=631<BR>LATITUDE1=-21,8618542654808<BR>LONGITUDE1=-51,9455797568625<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.95677,-21.860329,"632","632<BR>CODIGOARTESP=160150014347<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=632<BR>LATITUDE1=-21,8603294967112<BR>LONGITUDE1=-51,9567699236763<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.966143,-21.859134,"633","633<BR>CODIGOARTESP=160150016711<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=633<BR>LATITUDE1=-21,8591341672502<BR>LONGITUDE1=-51,9661430190483<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.976059,-21.857746,"634","634<BR>CODIGOARTESP=160150026688<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=634<BR>LATITUDE1=-21,8577459928321<BR>LONGITUDE1=-51,9760590731893<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.985384,-21.856474,"635","635<BR>CODIGOARTESP=160150014371<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=635<BR>LATITUDE1=-21,856473811848<BR>LONGITUDE1=-51,9853843083515<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-51.995289,-21.855148,"636","636<BR>CODIGOARTESP=160150014382<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=636<BR>LATITUDE1=-21,8551476927333<BR>LONGITUDE1=-51,9952891952771<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-52.00441,-21.853968,"637","637<BR>CODIGOARTESP=160150014393<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=637<BR>LATITUDE1=-21,8539676082511<BR>LONGITUDE1=-52,0044103049407<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-52.013863,-21.85215,"638","638<BR>CODIGOARTESP=160150014404<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=638<BR>LATITUDE1=-21,8521504691915<BR>LONGITUDE1=-52,0138627309249<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-52.022056,-21.847863,"639","638+930<BR>CODIGOARTESP=160150004469<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=638+930<BR>LATITUDE1=-21,8478630270602<BR>LONGITUDE1=-52,0220557465747<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-52.030842,-21.843623,"640","640<BR>CODIGOARTESP=160150014415<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=640<BR>LATITUDE1=-21,8436233098655<BR>LONGITUDE1=-52,0308422886984<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-52.039432,-21.839309,"641","641<BR>CODIGOARTESP=160150026622<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=641<BR>LATITUDE1=-21,8393093613721<BR>LONGITUDE1=-52,0394322953313<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-52.04783,-21.834965,"642","642<BR>CODIGOARTESP=160150014437<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=642<BR>LATITUDE1=-21,8349649375745<BR>LONGITUDE1=-52,0478296497804<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-52.055883,-21.830866,"643","643<BR>CODIGOARTESP=160150014448<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=643<BR>LATITUDE1=-21,83086558569<BR>LONGITUDE1=-52,0558833188022<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-52.064839,-21.826199,"644","644<BR>CODIGOARTESP=160150014459<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=644<BR>LATITUDE1=-21,8261986400097<BR>LONGITUDE1=-52,0648394551344<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-52.073264,-21.821878,"645","645<BR>CODIGOARTESP=160150014461<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=645<BR>LATITUDE1=-21,8218784870613<BR>LONGITUDE1=-52,0732640629212<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-52.082189,-21.817348,"646","646<BR>CODIGOARTESP=160150014472<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=646<BR>LATITUDE1=-21,8173478108936<BR>LONGITUDE1=-52,0821890892024<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-52.090157,-21.813268,"647","646+990<BR>CODIGOARTESP=160150014483<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=646+990<BR>LATITUDE1=-21,8132683071779<BR>LONGITUDE1=-52,0901573869947<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-52.098438,-21.808974,"648","647+990<BR>CODIGOARTESP=160150014494<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=647+990<BR>LATITUDE1=-21,8089744243873<BR>LONGITUDE1=-52,0984384380897<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-52.107158,-21.804493,"649","649<BR>CODIGOARTESP=160150014505<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=649<BR>LATITUDE1=-21,8044927194448<BR>LONGITUDE1=-52,1071579998879<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-52.124092,-21.79583,"651","651<BR>CODIGOARTESP=160150014527<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=651<BR>LATITUDE1=-21,7958299805709<BR>LONGITUDE1=-52,1240918074606<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-52.132268,-21.79168,"652","652<BR>CODIGOARTESP=160150014538<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=652<BR>LATITUDE1=-21,7916797314081<BR>LONGITUDE1=-52,1322677402249<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-52.140972,-21.78719,"653","653<BR>CODIGOARTESP=160150009015<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=653<BR>LATITUDE1=-21,7871898901222<BR>LONGITUDE1=-52,1409717612788<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-52.149008,-21.782048,"654","654<BR>CODIGOARTESP=160150016722<BR>RODOVIA=SP-270<BR>SENTIDO=OESTE<BR>KM=654<BR>LATITUDE1=-21,7820478263936<BR>LONGITUDE1=-52,1490084754894<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-49.59763,-22.864532,"1","1<BR>CODIGOARTESP=160150005022<BR>RODOVIA=SP-327<BR>SENTIDO=LESTE<BR>KM=1<BR>LATITUDE1=-22,8645323<BR>LONGITUDE1=-49,59762967<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-49.606544,-22.866222,"2","2<BR>CODIGOARTESP=160150005011<BR>RODOVIA=SP-327<BR>SENTIDO=LESTE<BR>KM=2<BR>LATITUDE1=-22,86622208<BR>LONGITUDE1=-49,60654366<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-49.616158,-22.867587,"3","3<BR>CODIGOARTESP=160150026958<BR>RODOVIA=SP-327<BR>SENTIDO=LESTE<BR>KM=3<BR>LATITUDE1=-22,86758731<BR>LONGITUDE1=-49,61615829<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-49.625849,-22.868674,"4","4<BR>CODIGOARTESP=160150004998<BR>RODOVIA=SP-327<BR>SENTIDO=LESTE<BR>KM=4<BR>LATITUDE1=-22,86867446<BR>LONGITUDE1=-49,62584885<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-49.63546,-22.869639,"5","5<BR>CODIGOARTESP=160150026892<BR>RODOVIA=SP-327<BR>SENTIDO=LESTE<BR>KM=5<BR>LATITUDE1=-22,86963868<BR>LONGITUDE1=-49,63545981<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-49.645061,-22.870661,"6","6<BR>CODIGOARTESP=160150026813<BR>RODOVIA=SP-327<BR>SENTIDO=LESTE<BR>KM=6<BR>LATITUDE1=-22,87066128<BR>LONGITUDE1=-49,6450605<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-49.654817,-22.871691,"7","7<BR>CODIGOARTESP=160150014977<BR>RODOVIA=SP-327<BR>SENTIDO=LESTE<BR>KM=7<BR>LATITUDE1=-22,87169111<BR>LONGITUDE1=-49,65481695<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
-49.664519,-22.872723,"8","8<BR>CODIGOARTESP=160150004954<BR>RODOVIA=SP-327<BR>SENTIDO=LESTE<BR>KM=8<BR>LATITUDE1=-22,87272308<BR>LONGITUDE1=-49,66451885<BR>TAB_LINE=0<BR>TAB_SYMBOL=0<BR>",,,,,-1,0,-1,,,./0.png
